id_pedido;dt_pedido;id_cliente;nm_categoria_produto;nm_regiao;nr_quantidade;nr_preco_unitario;vl_desconto;nr_dias_para_entrega;nr_estrela_cliente;ds_metodo_pagamento
"37270";2007-01-27 00:00:00,000;"4222";"Eletrônicos";"Sul";8;8,36;0,15;17;5;"Pix"
"106598";2015-12-07 00:00:00,000;"1314";"Eletrônicos";"Sul";16;9,41;0,24;18;5;"Pix"
"69209";2011-09-15 00:00:00,000;"5377";"Eletrônicos";"Sul";13;403,34;0,12;8;5;"Pix"
"114851";2014-09-14 00:00:00,000;"3714";"Eletrônicos";"Sul";5;39,02;0,17;3;5;"Pix"
"16368";2015-04-19 00:00:00,000;"3077";"Eletrônicos";"Sul";9;27,54;0,2;13;5;"Pix"
"30296";2008-03-16 00:00:00,000;"1453";"Eletrônicos";"Sul";23;20,92;0,1;19;5;"Pix"
"95622";2005-12-10 00:00:00,000;"1567";"Eletrônicos";"Sul";6;64,39;0,13;9;5;"Pix"
"105854";2023-07-15 00:00:00,000;"4145";"Eletrônicos";"Sul";27;3,16;0,09;1;5;"Pix"
"82990";2007-03-08 00:00:00,000;"5644";"Eletrônicos";"Sul";20;7,81;0,04;12;5;"Pix"
"88381";2007-06-28 00:00:00,000;"4773";"Eletrônicos";"Sul";3;153,15;0,28;1;5;"Pix"
"41851";2025-06-25 00:00:00,000;"5275";"Eletrônicos";"Sul";2;6,36;0,08;12;5;"Pix"
"56660";2018-02-01 00:00:00,000;"5119";"Eletrônicos";"Sul";11;601,87;0,08;2;5;"Pix"
"47643";2006-04-19 00:00:00,000;"2510";"Eletrônicos";"Sul";22;1035,98;0,17;2;5;"Pix"
"25383";2026-05-14 00:00:00,000;"2501";"Eletrônicos";"Sul";9;944,3;0,03;2;5;"Pix"
"107544";2024-07-06 00:00:00,000;"3362";"Eletrônicos";"Sul";4;6,18;0,07;19;5;"Pix"
"63604";2016-02-27 00:00:00,000;"4284";"Eletrônicos";"Sul";13;401,25;0,15;1;5;"Pix"
"56644";2009-06-11 00:00:00,000;"6706";"Eletrônicos";"Sul";29;584,28;0,11;13;5;"Pix"
"97580";2013-08-20 00:00:00,000;"3602";"Eletrônicos";"Sul";3;2,68;0,24;9;5;"Pix"
"57780";2006-02-13 00:00:00,000;"2421";"Eletrônicos";"Sul";20;2,72;0,23;11;5;"Pix"
"67583";2009-06-06 00:00:00,000;"4477";"Eletrônicos";"Sul";20;16,88;0,22;18;5;"Pix"
"96740";2011-11-22 00:00:00,000;"4205";"Eletrônicos";"Nordeste";16;122,24;0,18;17;5;"Pix"
"49148";2018-11-10 00:00:00,000;"4638";"Eletrônicos";"Nordeste";4;270,31;0,12;3;5;"Pix"
"16329";2011-10-04 00:00:00,000;"5221";"Eletrônicos";"Nordeste";10;13,89;0,18;1;5;"Pix"
"73839";2023-05-16 00:00:00,000;"5800";"Eletrônicos";"Nordeste";2;12,46;0,06;16;5;"Pix"
"76920";2023-08-13 00:00:00,000;"3908";"Eletrônicos";"Nordeste";21;9,36;0,22;3;5;"Pix"
"111650";2010-10-18 00:00:00,000;"5060";"Eletrônicos";"Nordeste";16;4,92;0,2;2;5;"Pix"
"22963";2019-05-09 00:00:00,000;"3037";"Eletrônicos";"Nordeste";22;100,27;0,15;16;5;"Pix"
"79367";2006-06-22 00:00:00,000;"4478";"Eletrônicos";"Nordeste";17;4,78;0,08;14;5;"Pix"
"87789";2008-11-04 00:00:00,000;"1666";"Eletrônicos";"Nordeste";7;90,45;0,21;7;5;"Pix"
"15782";2005-02-16 00:00:00,000;"4851";"Eletrônicos";"Nordeste";25;256,95;0,17;1;5;"Pix"
"83599";2020-01-17 00:00:00,000;"1976";"Eletrônicos";"Nordeste";2;26,72;0,27;26;5;"Pix"
"47480";2007-02-09 00:00:00,000;"1715";"Eletrônicos";"Nordeste";12;36,93;0,2;25;5;"Pix"
"42944";2010-03-31 00:00:00,000;"6985";"Eletrônicos";"Nordeste";28;336,26;0,25;1;5;"Pix"
"61392";2019-03-08 00:00:00,000;"3184";"Eletrônicos";"Nordeste";22;6,05;0,17;6;5;"Pix"
"39401";2009-08-09 00:00:00,000;"2790";"Eletrônicos";"Nordeste";5;61,6;0,08;8;5;"Pix"
"95144";2012-05-17 00:00:00,000;"4774";"Eletrônicos";"Nordeste";15;15,35;0,22;1;5;"Pix"
"18028";2006-10-13 00:00:00,000;"4480";"Eletrônicos";"Nordeste";4;72,69;0,14;1;5;"Pix"
"82480";2019-08-21 00:00:00,000;"5435";"Eletrônicos";"Nordeste";6;34,2;0,03;19;5;"Pix"
"62368";2025-05-21 00:00:00,000;"1807";"Eletrônicos";"Nordeste";14;393,97;0,2;11;5;"Pix"
"33704";2014-10-21 00:00:00,000;"2902";"Eletrônicos";"Nordeste";24;259,81;0,05;15;5;"Pix"
"104864";2024-04-24 00:00:00,000;"1040";"Eletrônicos";"Nordeste";5;15,66;0,11;6;5;"Pix"
"52276";2005-07-08 00:00:00,000;"1167";"Eletrônicos";"Nordeste";6;2,29;0,24;11;5;"Pix"
"39614";2024-11-13 00:00:00,000;"1880";"Eletrônicos";"Nordeste";12;819,6;0,25;3;5;"Pix"
"70261";2018-01-29 00:00:00,000;"5481";"Eletrônicos";"Nordeste";17;263,03;0,22;7;5;"Pix"
"60136";2016-07-08 00:00:00,000;"6351";"Eletrônicos";"Nordeste";11;12,13;0,1;18;5;"Pix"
"101723";2008-02-16 00:00:00,000;"2819";"Eletrônicos";"Nordeste";14;5,23;0,18;6;5;"Pix"
"38370";2012-09-08 00:00:00,000;"5397";"Eletrônicos";"Nordeste";4;10,96;0,07;5;5;"Pix"
"60890";2009-06-14 00:00:00,000;"5320";"Eletrônicos";"Nordeste";21;90,71;0,13;18;5;"Pix"
"63056";2018-07-13 00:00:00,000;"4658";"Eletrônicos";"Nordeste";2;337,41;0,08;11;5;"Pix"
"87821";2019-03-16 00:00:00,000;"2601";"Eletrônicos";"Nordeste";11;993,96;0,11;6;5;"Pix"
"34631";2005-07-15 00:00:00,000;"2942";"Eletrônicos";"Nordeste";3;2,18;0,18;6;5;"Pix"
"29798";2019-01-02 00:00:00,000;"3978";"Eletrônicos";"Nordeste";3;2,74;0,07;15;5;"Pix"
"41200";2014-07-09 00:00:00,000;"4769";"Eletrônicos";"Nordeste";2;3,52;0,3;5;5;"Pix"
"38505";2008-06-12 00:00:00,000;"2271";"Eletrônicos";"Nordeste";11;39,54;0,08;2;5;"Pix"
"34517";2023-06-29 00:00:00,000;"1024";"Eletrônicos";"Nordeste";15;99,81;0,14;1;5;"Pix"
"113222";2012-02-13 00:00:00,000;"5684";"Eletrônicos";"Nordeste";13;676,6;0,16;8;5;"Pix"
"58479";2026-07-18 00:00:00,000;"6004";"Eletrônicos";"Nordeste";21;205,28;0,23;18;5;"Pix"
"60314";2017-02-09 00:00:00,000;"3363";"Eletrônicos";"Nordeste";4;67,09;0,1;4;5;"Pix"
"41744";2009-05-22 00:00:00,000;"3657";"Eletrônicos";"Nordeste";4;2,76;0,22;16;5;"Pix"
"75258";2004-09-25 00:00:00,000;"1969";"Eletrônicos";"Nordeste";9;2,99;0,25;5;5;"Pix"
"57152";2014-04-30 00:00:00,000;"4489";"Eletrônicos";"Nordeste";5;2,2;0,02;6;5;"Pix"
"72027";2004-03-19 00:00:00,000;"3489";"Eletrônicos";"Nordeste";3;32,24;0,04;8;5;"Pix"
"114354";2005-02-24 00:00:00,000;"1554";"Eletrônicos";"Nordeste";14;14,71;0,28;6;5;"Pix"
"86828";2016-05-16 00:00:00,000;"2171";"Eletrônicos";"Nordeste";26;210,44;0,24;11;5;"Pix"
"51596";2021-10-17 00:00:00,000;"3479";"Eletrônicos";"Nordeste";4;2,63;0,03;16;5;"Pix"
"37994";2013-02-05 00:00:00,000;"5891";"Eletrônicos";"Nordeste";3;344,1;0,17;15;5;"Pix"
"29073";2017-01-27 00:00:00,000;"6749";"Eletrônicos";"Nordeste";5;231,86;0,24;12;5;"Pix"
"42391";2017-05-28 00:00:00,000;"5932";"Eletrônicos";"Nordeste";22;18,67;0,23;2;5;"Pix"
"79915";2018-08-31 00:00:00,000;"3622";"Eletrônicos";"Nordeste";25;5,97;0,02;17;5;"Pix"
"31331";2019-07-03 00:00:00,000;"1652";"Eletrônicos";"Nordeste";9;3,66;0,03;18;5;"Pix"
"105980";2018-05-21 00:00:00,000;"3562";"Eletrônicos";"Nordeste";28;717,75;0,07;7;5;"Pix"
"111818";2020-07-10 00:00:00,000;"1967";"Eletrônicos";"Nordeste";8;70,83;0,1;14;5;"Pix"
"34326";2024-08-05 00:00:00,000;"1832";"Eletrônicos";"Nordeste";4;14,69;0,02;3;5;"Pix"
"18366";2008-04-15 00:00:00,000;"4853";"Eletrônicos";"Nordeste";5;32,59;0,17;19;5;"Pix"
"95791";2006-05-04 00:00:00,000;"4061";"Eletrônicos";"Nordeste";24;126,91;0,26;14;5;"Pix"
"91959";2019-01-14 00:00:00,000;"6974";"Eletrônicos";"Nordeste";5;2,38;0,06;8;5;"Pix"
"83950";2008-04-20 00:00:00,000;"3173";"Eletrônicos";"Nordeste";15;9,56;0,01;5;5;"Pix"
"39869";2025-05-19 00:00:00,000;"1515";"Eletrônicos";"Nordeste";12;33,81;0,25;14;5;"Pix"
"71249";2021-03-28 00:00:00,000;"1710";"Eletrônicos";"Nordeste";8;88,06;0,21;4;5;"Pix"
"16652";2006-06-17 00:00:00,000;"1070";"Eletrônicos";"Nordeste";11;49,8;0,3;19;5;"Pix"
"67898";2019-04-01 00:00:00,000;"6318";"Eletrônicos";"Nordeste";20;116,93;0,29;8;5;"Pix"
"69858";2006-09-02 00:00:00,000;"5039";"Eletrônicos";"Nordeste";2;10,85;0,06;6;5;"Pix"
"65526";2025-01-03 00:00:00,000;"2997";"Eletrônicos";"Nordeste";9;21,72;0,02;4;5;"Pix"
"59920";2010-08-31 00:00:00,000;"4933";"Eletrônicos";"Nordeste";3;7,79;0,03;19;5;"Pix"
"42064";2010-12-27 00:00:00,000;"2050";"Eletrônicos";"Nordeste";2;3,13;0,24;14;5;"Pix"
"48285";2004-11-29 00:00:00,000;"3700";"Eletrônicos";"Nordeste";11;19,14;0,05;6;5;"Pix"
"20038";2010-06-28 00:00:00,000;"6012";"Eletrônicos";"Nordeste";2;2,21;0,27;4;5;"Pix"
"92065";2005-10-03 00:00:00,000;"1308";"Eletrônicos";"Nordeste";5;22;0,18;12;5;"Pix"
"26427";2022-11-11 00:00:00,000;"1102";"Eletrônicos";"Nordeste";6;5,43;0,02;19;5;"Pix"
"15780";2012-06-08 00:00:00,000;"4398";"Eletrônicos";"Nordeste";2;91,57;0,18;14;5;"Pix"
"89367";2014-12-04 00:00:00,000;"4500";"Eletrônicos";"Nordeste";6;219,67;0,18;5;5;"Pix"
"50484";2013-03-07 00:00:00,000;"3345";"Eletrônicos";"Nordeste";8;2,92;0,2;9;5;"Pix"
"77126";2014-02-05 00:00:00,000;"1138";"Eletrônicos";"Nordeste";7;10,73;0,15;14;5;"Pix"
"44892";2006-04-19 00:00:00,000;"2801";"Eletrônicos";"Nordeste";7;709,34;0,17;5;5;"Pix"
"107819";2004-09-03 00:00:00,000;"3759";"Eletrônicos";"Nordeste";19;160,42;0,22;4;5;"Pix"
"97515";2012-07-12 00:00:00,000;"6698";"Eletrônicos";"Nordeste";10;404,41;0,03;1;5;"Pix"
"84092";2005-09-29 00:00:00,000;"6560";"Eletrônicos";"Nordeste";21;97,74;0,13;16;5;"Pix"
"85694";2007-08-19 00:00:00,000;"2548";"Eletrônicos";"Nordeste";18;3,68;0,12;21;5;"Pix"
"63118";2009-09-26 00:00:00,000;"3060";"Eletrônicos";"Nordeste";4;53,29;0,29;10;5;"Pix"
"62596";2011-09-03 00:00:00,000;"6503";"Eletrônicos";"Nordeste";9;8,88;0,08;3;5;"Pix"
"94062";2005-10-31 00:00:00,000;"6952";"Eletrônicos";"Nordeste";4;4,47;0,12;9;5;"Pix"
"109702";2013-06-23 00:00:00,000;"4267";"Eletrônicos";"Nordeste";2;40,51;0,09;16;5;"Pix"
"73278";2014-08-14 00:00:00,000;"4212";"Eletrônicos";"Nordeste";6;54,31;0,12;2;5;"Pix"
"16834";2011-08-24 00:00:00,000;"2455";"Eletrônicos";"Nordeste";14;513,8;0,29;16;5;"Pix"
"19110";2021-12-02 00:00:00,000;"3712";"Eletrônicos";"Nordeste";5;196,75;0,14;5;5;"Pix"
"107425";2006-10-11 00:00:00,000;"1146";"Eletrônicos";"Nordeste";5;699,93;0,19;8;5;"Pix"
"52370";2014-06-10 00:00:00,000;"4724";"Eletrônicos";"Nordeste";16;332,43;0,02;11;5;"Pix"
"16433";2022-10-20 00:00:00,000;"4744";"Eletrônicos";"Nordeste";11;57,45;0,21;2;5;"Pix"
"80248";2015-09-04 00:00:00,000;"5603";"Eletrônicos";"Nordeste";13;74,63;0,14;11;5;"Pix"
"32591";2015-08-31 00:00:00,000;"1050";"Eletrônicos";"Nordeste";16;3,86;0,02;5;5;"Pix"
"42181";2013-10-05 00:00:00,000;"1493";"Eletrônicos";"Nordeste";2;351,11;0,15;15;5;"Pix"
"64616";2016-05-07 00:00:00,000;"6813";"Eletrônicos";"Nordeste";5;54,54;0,1;4;5;"Pix"
"81352";2012-02-21 00:00:00,000;"2754";"Eletrônicos";"Nordeste";3;208,21;0,09;16;5;"Pix"
"102458";2007-03-04 00:00:00,000;"6655";"Eletrônicos";"Nordeste";21;2,54;0,04;8;5;"Pix"
"95840";2008-10-09 00:00:00,000;"6788";"Eletrônicos";"Nordeste";4;468,74;0,1;3;5;"Pix"
"41601";2016-08-09 00:00:00,000;"4294";"Eletrônicos";"Nordeste";21;551,26;0,28;10;5;"Pix"
"54153";2025-10-02 00:00:00,000;"2584";"Eletrônicos";"Nordeste";13;5,89;0,23;3;5;"Pix"
"52025";2004-10-14 00:00:00,000;"2853";"Eletrônicos";"Nordeste";19;2,52;0,06;2;5;"Pix"
"103834";2018-10-29 00:00:00,000;"1350";"Eletrônicos";"Nordeste";3;491,66;0,21;4;5;"Pix"
"50903";2016-08-25 00:00:00,000;"4050";"Eletrônicos";"Nordeste";7;12,8;0,26;7;5;"Pix"
"61087";2011-01-26 00:00:00,000;"4671";"Eletrônicos";"Nordeste";2;2,08;0,2;10;5;"Pix"
"21308";2014-05-23 00:00:00,000;"4044";"Eletrônicos";"Nordeste";20;26,98;0,08;3;5;"Pix"
"108653";2025-07-11 00:00:00,000;"2423";"Eletrônicos";"Nordeste";23;44,75;0,02;4;5;"Pix"
"100032";2005-09-30 00:00:00,000;"1048";"Eletrônicos";"Nordeste";23;154,97;0,1;1;5;"Pix"
"43206";2020-10-16 00:00:00,000;"6808";"Eletrônicos";"Nordeste";3;2,81;0,04;11;5;"Pix"
"40100";2017-03-09 00:00:00,000;"4520";"Eletrônicos";"Nordeste";6;54,83;0,03;1;5;"Pix"
"89696";2024-01-05 00:00:00,000;"6290";"Eletrônicos";"Nordeste";2;10,03;0,13;16;5;"Pix"
"114456";2019-03-04 00:00:00,000;"2340";"Eletrônicos";"Nordeste";17;3,82;0,12;16;5;"Pix"
"88009";2013-08-18 00:00:00,000;"2522";"Eletrônicos";"Nordeste";27;3,91;0,28;17;5;"Pix"
"114277";2014-05-12 00:00:00,000;"4260";"Eletrônicos";"Nordeste";3;339,34;0,18;2;5;"Pix"
"24114";2015-01-15 00:00:00,000;"1719";"Eletrônicos";"Nordeste";22;95,6;0,1;1;5;"Pix"
"78865";2008-05-16 00:00:00,000;"6819";"Eletrônicos";"Nordeste";2;191,91;0,2;17;5;"Pix"
"31977";2022-01-20 00:00:00,000;"2883";"Eletrônicos";"Nordeste";3;41,13;0,03;13;5;"Pix"
"110091";2019-02-24 00:00:00,000;"6657";"Eletrônicos";"Nordeste";15;12,63;0,25;2;5;"Pix"
"74363";2012-11-13 00:00:00,000;"2345";"Eletrônicos";"Nordeste";2;19,4;0,09;9;5;"Pix"
"80356";2016-08-03 00:00:00,000;"5098";"Eletrônicos";"Nordeste";19;8,68;0,22;13;5;"Pix"
"75522";2006-12-17 00:00:00,000;"3826";"Eletrônicos";"Nordeste";15;16,94;0,09;2;5;"Pix"
"96894";2015-07-18 00:00:00,000;"3465";"Eletrônicos";"Nordeste";13;79,01;0,24;18;5;"Pix"
"31320";2007-04-19 00:00:00,000;"1539";"Eletrônicos";"Nordeste";28;31,26;0,16;4;5;"Pix"
"80943";2016-10-19 00:00:00,000;"1368";"Eletrônicos";"Nordeste";4;72,76;0,29;2;5;"Pix"
"111228";2021-11-20 00:00:00,000;"2485";"Eletrônicos";"Nordeste";26;7,35;0,06;3;5;"Pix"
"104116";2024-01-24 00:00:00,000;"1116";"Eletrônicos";"Nordeste";17;33,73;0,05;3;5;"Pix"
"81300";2013-08-10 00:00:00,000;"3932";"Eletrônicos";"Nordeste";23;2,41;0,28;2;5;"Pix"
"62155";2004-07-24 00:00:00,000;"6823";"Eletrônicos";"Nordeste";6;6,17;0,17;13;5;"Pix"
"34582";2023-03-06 00:00:00,000;"5724";"Eletrônicos";"Nordeste";5;45,66;0,26;16;5;"Pix"
"94208";2016-09-25 00:00:00,000;"3065";"Eletrônicos";"Nordeste";11;7,1;0,02;3;5;"Pix"
"65890";2020-05-08 00:00:00,000;"2064";"Eletrônicos";"Nordeste";7;504,33;0,13;6;5;"Pix"
"47784";2007-09-24 00:00:00,000;"3207";"Eletrônicos";"Nordeste";3;106,01;0,07;10;5;"Pix"
"113447";2009-07-12 00:00:00,000;"4025";"Eletrônicos";"Nordeste";20;2,16;0,26;9;5;"Pix"
"82306";2019-01-07 00:00:00,000;"3795";"Eletrônicos";"Nordeste";13;11,08;0,2;11;5;"Pix"
"59329";2016-08-31 00:00:00,000;"2340";"Eletrônicos";"Nordeste";18;47,68;0,04;5;5;"Pix"
"26483";2008-11-03 00:00:00,000;"1988";"Eletrônicos";"Nordeste";2;2,18;0,14;1;5;"Pix"
"91232";2004-10-02 00:00:00,000;"4793";"Eletrônicos";"Nordeste";29;4,21;0,13;4;5;"Pix"
"25958";2009-04-07 00:00:00,000;"1700";"Eletrônicos";"Nordeste";8;548,56;0,05;11;5;"Pix"
"46394";2022-09-10 00:00:00,000;"1647";"Eletrônicos";"Nordeste";28;5,83;0,15;4;5;"Pix"
"101040";2022-09-13 00:00:00,000;"4764";"Eletrônicos";"Nordeste";17;551,22;0,06;1;5;"Pix"
"79763";2025-01-04 00:00:00,000;"2758";"Eletrônicos";"Nordeste";29;7,62;0,12;10;5;"Pix"
"40447";2010-02-26 00:00:00,000;"5508";"Eletrônicos";"Nordeste";2;13,8;0,23;2;5;"Pix"
"74759";2010-03-05 00:00:00,000;"3054";"Eletrônicos";"Nordeste";8;10,71;0,19;10;5;"Pix"
"66208";2025-07-07 00:00:00,000;"6747";"Eletrônicos";"Nordeste";19;10,21;0,29;6;5;"Pix"
"103399";2021-05-31 00:00:00,000;"1004";"Eletrônicos";"Nordeste";2;6,54;0,07;10;5;"Pix"
"22927";2009-03-24 00:00:00,000;"6789";"Eletrônicos";"Nordeste";12;109,56;0,07;10;5;"Pix"
"89318";2014-03-10 00:00:00,000;"4560";"Eletrônicos";"Nordeste";3;5,08;0,13;18;5;"Pix"
"71598";2025-11-27 00:00:00,000;"1954";"Eletrônicos";"Nordeste";7;8,15;0,06;10;5;"Pix"
"21307";2011-04-21 00:00:00,000;"4092";"Eletrônicos";"Nordeste";12;115,26;0,16;8;5;"Pix"
"33213";2012-07-23 00:00:00,000;"3324";"Eletrônicos";"Nordeste";2;2,56;0,1;6;5;"Pix"
"22530";2016-02-23 00:00:00,000;"4740";"Eletrônicos";"Nordeste";5;9,33;0,25;8;5;"Pix"
"107779";2021-03-14 00:00:00,000;"2835";"Eletrônicos";"Nordeste";19;984,75;0,24;9;5;"Pix"
"36961";2019-11-19 00:00:00,000;"6826";"Eletrônicos";"Nordeste";5;21,24;0,15;2;5;"Pix"
"103932";2004-07-21 00:00:00,000;"2527";"Eletrônicos";"Nordeste";3;269,83;0,06;13;5;"Pix"
"110991";2022-01-18 00:00:00,000;"6531";"Eletrônicos";"Nordeste";11;74,89;0,26;5;5;"Pix"
"38434";2026-07-02 00:00:00,000;"4375";"Eletrônicos";"Nordeste";27;400;0,02;15;5;"Pix"
"81401";2017-06-06 00:00:00,000;"2201";"Eletrônicos";"Nordeste";28;52,35;0,22;17;5;"Pix"
"93009";2007-05-13 00:00:00,000;"3018";"Eletrônicos";"Nordeste";2;411,59;0,29;3;5;"Pix"
"53403";2020-10-30 00:00:00,000;"1526";"Eletrônicos";"Nordeste";29;43,64;0,16;11;5;"Pix"
"106381";2020-09-25 00:00:00,000;"6492";"Eletrônicos";"Nordeste";3;13,68;0,12;12;5;"Pix"
"93354";2017-07-27 00:00:00,000;"3634";"Roupas e Acessórios";"Nordeste";8;14,14;0,11;7;5;"Pix"
"11604";2011-03-24 00:00:00,000;"1802";"Roupas e Acessórios";"Nordeste";5;474,59;0,31;7;5;"Pix"
"70205";2023-05-16 00:00:00,000;"1678";"Roupas e Acessórios";"Nordeste";9;16,12;0,16;18;5;"Pix"
"100242";2024-07-07 00:00:00,000;"4479";"Roupas e Acessórios";"Nordeste";17;140,89;0,16;13;5;"Pix"
"16900";2015-10-31 00:00:00,000;"6360";"Roupas e Acessórios";"Nordeste";2;188,18;0,28;16;5;"Pix"
"22554";2005-12-23 00:00:00,000;"3124";"Roupas e Acessórios";"Nordeste";5;3,2;0,06;13;5;"Pix"
"31665";2011-09-14 00:00:00,000;"1363";"Roupas e Acessórios";"Nordeste";23;97,68;0,15;2;5;"Pix"
"66276";2020-06-14 00:00:00,000;"6693";"Roupas e Acessórios";"Nordeste";14;94,07;0,08;7;5;"Pix"
"57419";2024-07-10 00:00:00,000;"4832";"Roupas e Acessórios";"Nordeste";2;977,92;0,28;12;5;"Pix"
"90724";2007-07-15 00:00:00,000;"5827";"Roupas e Acessórios";"Nordeste";17;1045,38;0,1;6;5;"Pix"
"38620";2021-05-19 00:00:00,000;"3046";"Roupas e Acessórios";"Nordeste";22;8,75;0,15;15;5;"Pix"
"90800";2019-03-31 00:00:00,000;"6860";"Roupas e Acessórios";"Nordeste";25;50,3;0,17;12;5;"Pix"
"37934";2010-10-31 00:00:00,000;"4005";"Roupas e Acessórios";"Nordeste";8;10,59;0,08;4;5;"Pix"
"29670";2025-06-20 00:00:00,000;"6576";"Roupas e Acessórios";"Nordeste";29;261,89;0,21;10;5;"Pix"
"22392";2021-12-24 00:00:00,000;"3086";"Roupas e Acessórios";"Nordeste";6;4,29;0,23;14;5;"Pix"
"52416";2004-10-12 00:00:00,000;"2973";"Roupas e Acessórios";"Nordeste";5;2,82;0,13;11;5;"Pix"
"53721";2024-05-21 00:00:00,000;"4394";"Roupas e Acessórios";"Nordeste";25;28,76;0,06;11;5;"Pix"
"28343";2018-02-26 00:00:00,000;"4168";"Roupas e Acessórios";"Nordeste";2;265,88;0,25;20;5;"Pix"
"84534";2008-07-03 00:00:00,000;"3604";"Roupas e Acessórios";"Nordeste";5;8,87;0,13;18;5;"Pix"
"35207";2007-11-01 00:00:00,000;"3167";"Roupas e Acessórios";"Nordeste";13;641,68;0,22;8;5;"Pix"
"50756";2013-03-18 00:00:00,000;"5400";"Roupas e Acessórios";"Nordeste";26;15,38;0,06;7;5;"Pix"
"71833";2023-01-13 00:00:00,000;"5299";"Roupas e Acessórios";"Nordeste";6;2,78;0,23;19;5;"Pix"
"36567";2014-11-02 00:00:00,000;"6971";"Roupas e Acessórios";"Nordeste";28;28,57;0,02;7;5;"Pix"
"84202";2014-09-15 00:00:00,000;"1942";"Roupas e Acessórios";"Nordeste";11;58,56;0,01;20;5;"Pix"
"106330";2016-11-30 00:00:00,000;"4596";"Roupas e Acessórios";"Nordeste";21;11,92;0,24;1;5;"Pix"
"27291";2005-03-06 00:00:00,000;"2601";"Roupas e Acessórios";"Nordeste";10;759,37;0,08;4;5;"Pix"
"39723";2013-07-01 00:00:00,000;"2031";"Roupas e Acessórios";"Nordeste";6;400,68;0,11;5;5;"Pix"
"61673";2020-02-06 00:00:00,000;"1806";"Roupas e Acessórios";"Nordeste";16;717,37;0,29;2;5;"Pix"
"98598";2023-11-20 00:00:00,000;"4041";"Roupas e Acessórios";"Nordeste";6;674,16;0,15;1;5;"Pix"
"27261";2015-09-24 00:00:00,000;"4685";"Roupas e Acessórios";"Nordeste";3;174,67;0,23;13;5;"Pix"
"56805";2013-11-27 00:00:00,000;"1815";"Roupas e Acessórios";"Nordeste";26;2,54;0,15;13;5;"Pix"
"68150";2025-12-30 00:00:00,000;"1259";"Roupas e Acessórios";"Nordeste";10;14,23;0,11;16;5;"Pix"
"75032";2011-12-28 00:00:00,000;"3003";"Roupas e Acessórios";"Nordeste";27;8,86;0,2;7;5;"Pix"
"111772";2018-10-26 00:00:00,000;"4460";"Roupas e Acessórios";"Nordeste";7;82,04;0,27;12;5;"Pix"
"92250";2004-03-19 00:00:00,000;"6026";"Roupas e Acessórios";"Nordeste";14;9,74;0,02;7;5;"Pix"
"78815";2005-08-16 00:00:00,000;"3515";"Roupas e Acessórios";"Nordeste";28;188,13;0,19;16;5;"Pix"
"94151";2004-05-02 00:00:00,000;"2067";"Roupas e Acessórios";"Nordeste";22;49,2;0,03;9;5;"Pix"
"57883";2011-03-11 00:00:00,000;"6662";"Roupas e Acessórios";"Nordeste";11;144,44;0,15;15;5;"Pix"
"87239";2007-06-09 00:00:00,000;"4262";"Roupas e Acessórios";"Nordeste";5;120,35;0,02;2;5;"Pix"
"54328";2013-04-20 00:00:00,000;"6952";"Roupas e Acessórios";"Nordeste";17;34,36;0,14;14;5;"Pix"
"69033";2006-05-07 00:00:00,000;"4643";"Roupas e Acessórios";"Nordeste";7;2,75;0,26;12;5;"Pix"
"58098";2024-11-12 00:00:00,000;"6893";"Roupas e Acessórios";"Nordeste";6;1062,51;0,02;10;5;"Pix"
"62932";2011-05-11 00:00:00,000;"6076";"Roupas e Acessórios";"Nordeste";15;49,03;0,06;4;5;"Pix"
"47001";2022-01-08 00:00:00,000;"1182";"Roupas e Acessórios";"Nordeste";14;501,85;0,27;1;5;"Pix"
"102008";2009-07-14 00:00:00,000;"6577";"Roupas e Acessórios";"Nordeste";16;118,07;0,16;13;5;"Pix"
"46442";2010-01-29 00:00:00,000;"1029";"Roupas e Acessórios";"Nordeste";29;19,02;0,26;5;5;"Pix"
"110387";2011-05-04 00:00:00,000;"4491";"Roupas e Acessórios";"Nordeste";2;406,37;0,05;2;5;"Pix"
"104428";2006-12-09 00:00:00,000;"2227";"Roupas e Acessórios";"Nordeste";10;4,45;0,02;13;5;"Pix"
"27972";2019-01-27 00:00:00,000;"1247";"Roupas e Acessórios";"Nordeste";16;14,63;0,24;18;5;"Pix"
"39887";2019-09-13 00:00:00,000;"1745";"Roupas e Acessórios";"Nordeste";2;3,44;0,28;7;5;"Pix"
"25770";2023-07-13 00:00:00,000;"1530";"Roupas e Acessórios";"Nordeste";2;2,1;0,27;5;5;"Pix"
"64145";2025-02-28 00:00:00,000;"5757";"Roupas e Acessórios";"Nordeste";19;11,05;0,08;23;5;"Pix"
"106877";2022-04-04 00:00:00,000;"4294";"Roupas e Acessórios";"Nordeste";4;123,92;0,13;11;5;"Pix"
"24033";2020-10-03 00:00:00,000;"4503";"Roupas e Acessórios";"Nordeste";2;85,35;0,04;16;5;"Pix"
"19315";2007-09-11 00:00:00,000;"5377";"Roupas e Acessórios";"Nordeste";26;543,97;0,08;4;5;"Pix"
"98983";2005-05-06 00:00:00,000;"5867";"Roupas e Acessórios";"Nordeste";20;14,01;0,02;19;5;"Pix"
"74133";2017-04-22 00:00:00,000;"6128";"Roupas e Acessórios";"Nordeste";26;30,69;0,05;6;5;"Pix"
