Data do Pedido;Categoria Produto;Região;Quantidade Vedida;Preço Unitário;Desconto;Quantidade de Dias Entrega;Avaliação do Cliente;Metodo de Pagamento;Valor total venda;Valor total desconto aplicado;Data do Pedido Dia;Data do Pedido Mês;Data do Pedido Ano
2016-05-30 00:00:00,000;"Mobília";"Sul";2;363,76;0,18;2;3,6;"Pix";596,56639999999993;130,9536;"30";"05";"2016"
2011-08-11 00:00:00,000;"Mobília";"Sul";9;190,65;0,09;5;4;"Pix";1561,4235;154,4265;"11";"08";"2011"
2023-07-24 00:00:00,000;"Mobília";"Sul";2;31,07;0,08;13;3,4;"Pix";57,1688;4,9712000000000005;"24";"07";"2023"
2013-05-14 00:00:00,000;"Mobília";"Sul";2;35,48;0,02;25;4,8;"Pix";69,54079999999999;1,4191999999999998;"14";"05";"2013"
2018-05-29 00:00:00,000;"Mobília";"Sul";19;587,4;0,06;2;4,8;"Pix";10490,964;669,636;"29";"05";"2018"
2013-11-21 00:00:00,000;"Mobília";"Sul";14;17,54;0,25;16;4,3;"Pix";184,17;61,39;"21";"11";"2013"
2006-11-15 00:00:00,000;"Mobília";"Sul";6;13,42;0,22;21;4,7;"Pix";62,805600000000005;17,714399999999998;"15";"11";"2006"
2009-11-08 00:00:00,000;"Mobília";"Sul";6;668,65;0,07;10;2,7;"Pix";3731,0669999999996;280,833;"08";"11";"2009"
2007-11-14 00:00:00,000;"Mobília";"Sul";3;320,24;0,12;1;4,8;"Pix";845,4336;115,28640000000001;"14";"11";"2007"
2017-05-29 00:00:00,000;"Mobília";"Sul";27;6,11;0,28;12;4,4;"Pix";118,7784;46,191600000000008;"29";"05";"2017"
2024-12-24 00:00:00,000;"Mobília";"Sul";11;2,69;0,2;1;4,4;"Pix";23,672;5,918;"24";"12";"2024"
2007-02-04 00:00:00,000;"Mobília";"Sul";3;7,02;0,3;9;3,6;"Pix";14,741999999999999;6,318;"04";"02";"2007"
2022-01-20 00:00:00,000;"Mobília";"Sul";20;5,31;0,05;28;3,1;"Pix";100,88999999999999;5,3100000000000005;"20";"01";"2022"
2020-01-14 00:00:00,000;"Mobília";"Sul";26;8,19;0,09;2;3,3;"Pix";193,7754;19,1646;"14";"01";"2020"
2004-11-28 00:00:00,000;"Mobília";"Sul";8;250,17;0,08;21;4,3;"Pix";1841,2512;160,1088;"28";"11";"2004"
2018-02-18 00:00:00,000;"Mobília";"Sul";18;383,86;0,1;11;2,8;"Pix";6218,532;690,94800000000009;"18";"02";"2018"
2014-01-05 00:00:00,000;"Mobília";"Sul";11;129,51;0,13;18;3,9;"Pix";1239,4107;185,19929999999997;"05";"01";"2014"
2004-10-27 00:00:00,000;"Mobília";"Sul";10;73,35;0,2;17;4,2;"Pix";586,8;146,7;"27";"10";"2004"
2016-09-06 00:00:00,000;"Mobília";"Sul";16;215,32;0,16;13;4,1;"Pix";2893,9008;551,2192;"06";"09";"2016"
2020-08-18 00:00:00,000;"Mobília";"Sul";8;136,48;0,22;2;3,9;"Pix";851,63519999999994;240,20479999999998;"18";"08";"2020"
2017-05-01 00:00:00,000;"Mobília";"Sul";11;121,13;0,29;9;4,3;"Pix";946,0252999999999;386,4047;"01";"05";"2017"
2007-03-28 00:00:00,000;"Mobília";"Sul";26;7,8;0,16;24;3,1;"Pix";170,35199999999998;32,448;"28";"03";"2007"
2009-11-24 00:00:00,000;"Mobília";"Sul";15;7,29;0,26;26;3,1;"Pix";80,919000000000011;28,431;"24";"11";"2009"
2019-06-29 00:00:00,000;"Mobília";"Sul";3;888,11;0,14;20;3,1;"Pix";2291,3238;373,00620000000004;"29";"06";"2019"
2006-05-01 00:00:00,000;"Mobília";"Sul";27;103,31;0,04;18;2,1;"Pix";2677,7952;111,57480000000001;"01";"05";"2006"
2010-09-05 00:00:00,000;"Mobília";"Sul";25;266,04;0,1;21;3,9;"Pix";5985,9000000000015;665,1;"05";"09";"2010"
2013-10-20 00:00:00,000;"Mobília";"Sul";25;139,13;0,03;3;3,2;"Pix";3373,9024999999997;104,3475;"20";"10";"2013"
2019-04-15 00:00:00,000;"Mobília";"Sul";4;215,12;0,11;3;2,1;"Pix";765,82720000000006;94,6528;"15";"04";"2019"
2005-05-06 00:00:00,000;"Mobília";"Sul";2;84,82;0,14;23;4,9;"Pix";145,8904;23,7496;"06";"05";"2005"
2019-09-10 00:00:00,000;"Mobília";"Sul";15;3,94;0,18;7;4,1;"Pix";48,461999999999996;10,638;"10";"09";"2019"
2004-03-04 00:00:00,000;"Mobília";"Sul";2;109,99;0,22;1;3,8;"Pix";171,5844;48,395599999999995;"04";"03";"2004"
2021-04-05 00:00:00,000;"Mobília";"Sul";2;293,91;0,09;7;4,5;"Pix";534,9162;52,903800000000004;"05";"04";"2021"
2017-11-07 00:00:00,000;"Mobília";"Sul";19;41,78;0,12;1;1,8;"Pix";698,56160000000011;95,258400000000009;"07";"11";"2017"
2025-09-25 00:00:00,000;"Mobília";"Sul";10;6,42;0,3;22;3;"Pix";44,94;19,259999999999998;"25";"09";"2025"
2006-10-17 00:00:00,000;"Mobília";"Sul";13;828,4;0,02;17;3,9;"Pix";10553,816;215,38400000000001;"17";"10";"2006"
2006-06-03 00:00:00,000;"Mobília";"Sul";12;4,31;0,2;21;3,7;"Pix";41,375999999999991;10,344;"03";"06";"2006"
2004-05-18 00:00:00,000;"Mobília";"Sul";25;79,52;0,25;9;4,8;"Pix";1491;497;"18";"05";"2004"
2022-11-24 00:00:00,000;"Mobília";"Sul";14;140,1;0,19;5;3,2;"Pix";1588,734;372,666;"24";"11";"2022"
2020-02-05 00:00:00,000;"Mobília";"Sul";6;4,41;0,2;19;3,5;"Pix";21,168;5,2920000000000007;"05";"02";"2020"
2012-03-20 00:00:00,000;"Mobília";"Sul";17;363,19;0,25;10;3,1;"Pix";4630,6725;1543,5575;"20";"03";"2012"
2023-04-21 00:00:00,000;"Mobília";"Sul";4;37,23;0,27;14;4,1;"Pix";108,71159999999999;40,2084;"21";"04";"2023"
2016-03-12 00:00:00,000;"Mobília";"Sul";26;177,54;0,28;12;4,2;"Pix";3323,5487999999996;1292,4912000000002;"12";"03";"2016"
2021-05-12 00:00:00,000;"Mobília";"Sul";22;101,09;0,11;6;3,9;"Pix";1979,3422;244,63780000000003;"12";"05";"2021"
2015-05-13 00:00:00,000;"Mobília";"Sul";2;43,97;0,27;3;3,6;"Pix";64,1962;23,7438;"13";"05";"2015"
2011-12-29 00:00:00,000;"Mobília";"Sul";5;67,02;0,22;1;4,8;"Pix";261,378;73,722;"29";"12";"2011"
2024-02-09 00:00:00,000;"Mobília";"Sul";11;785,41;0,23;10;2,8;"Pix";6652,4226999999992;1987,0873;"09";"02";"2024"
2019-12-15 00:00:00,000;"Mobília";"Sul";3;549,33;0,2;9;1,9;"Pix";1318,3920000000003;329,59800000000007;"15";"12";"2019"
2021-11-15 00:00:00,000;"Mobília";"Sul";8;468,8;0,21;16;2,4;"Pix";2962,8160000000003;787,584;"15";"11";"2021"
2021-01-10 00:00:00,000;"Mobília";"Sul";18;624,16;0,18;21;3,4;"Pix";9212,6016;2022,2784;"10";"01";"2021"
2009-04-27 00:00:00,000;"Mobília";"Sul";2;2,92;0,22;23;4,5;"Pix";4,5552;1,2848;"27";"04";"2009"
2014-01-22 00:00:00,000;"Mobília";"Sul";14;3,76;0,26;23;3,7;"Pix";38,9536;13,6864;"22";"01";"2014"
2008-12-23 00:00:00,000;"Mobília";"Sul";11;10,13;0,18;7;4,1;"Pix";91,37260000000002;20,0574;"23";"12";"2008"
2022-02-10 00:00:00,000;"Mobília";"Sul";15;42,57;0,12;5;3,5;"Pix";561,92400000000009;76,625999999999991;"10";"02";"2022"
2018-07-01 00:00:00,000;"Mobília";"Sul";29;18,13;0,03;1;4,5;"Pix";509,99689999999993;15,773099999999998;"01";"07";"2018"
2010-10-24 00:00:00,000;"Mobília";"Sul";4;903,36;0,23;3;3,9;"Pix";2782,3487999999998;831,09120000000007;"24";"10";"2010"
2026-03-10 00:00:00,000;"Mobília";"Sul";29;819,2;0,24;2;4,2;"Pix";18055,168;5701,6320000000005;"10";"03";"2026"
2004-06-06 00:00:00,000;"Mobília";"Sul";8;43,4;0,18;10;3,6;"Pix";284,704;62,495999999999995;"06";"06";"2004"
2023-02-08 00:00:00,000;"Mobília";"Sul";2;21,78;0,26;28;4,3;"Pix";32,2344;11,325600000000001;"08";"02";"2023"
2021-03-18 00:00:00,000;"Mobília";"Sul";10;37,96;0,15;10;4;"Pix";322,65999999999997;56,94;"18";"03";"2021"
2005-12-18 00:00:00,000;"Mobília";"Sul";12;75,19;0,15;1;2,8;"Pix";766,938;135,34199999999998;"18";"12";"2005"
2024-08-17 00:00:00,000;"Mobília";"Sul";8;659,1;0,18;9;3,8;"Pix";4323,696;949,104;"17";"08";"2024"
2018-11-28 00:00:00,000;"Mobília";"Sul";10;953,82;0,04;14;4,8;"Pix";9156,672;381,52800000000008;"28";"11";"2018"
2023-01-20 00:00:00,000;"Mobília";"Sul";19;4,78;0,24;10;2,4;"Pix";69,0232;21,7968;"20";"01";"2023"
2010-01-07 00:00:00,000;"Mobília";"Sul";10;54,51;0,14;1;4,1;"Pix";468,786;76,314000000000007;"07";"01";"2010"
2024-03-26 00:00:00,000;"Mobília";"Sul";24;214,04;0,12;21;3,5;"Pix";4520,5248;616,4352;"26";"03";"2024"
2019-06-07 00:00:00,000;"Mobília";"Sul";22;3,99;0,09;22;3,2;"Pix";79,8798;7,9002000000000008;"07";"06";"2019"
2006-08-27 00:00:00,000;"Mobília";"Sul";12;304,62;0,03;27;3,6;"Pix";3545,7768;109,6632;"27";"08";"2006"
2014-05-25 00:00:00,000;"Mobília";"Sul";2;24,53;0,17;5;3,6;"Pix";40,7198;8,3402000000000012;"25";"05";"2014"
2014-06-23 00:00:00,000;"Mobília";"Sul";2;32,47;0,02;20;3,2;"Pix";63,6412;1,2988;"23";"06";"2014"
2020-04-01 00:00:00,000;"Mobília";"Sul";10;364,25;0,18;5;4,9;"Pix";2986,85;655,65;"01";"04";"2020"
2025-12-24 00:00:00,000;"Mobília";"Sul";14;265,85;0,14;7;3,9;"Pix";3200,8340000000003;521,06600000000014;"24";"12";"2025"
2021-11-01 00:00:00,000;"Mobília";"Sul";4;338,2;0,27;3;4;"Pix";987,54399999999987;365,25600000000003;"01";"11";"2021"
2006-02-27 00:00:00,000;"Mobília";"Sul";6;85,9;0,2;4;3,5;"Pix";412,32;103,08000000000001;"27";"02";"2006"
2009-04-28 00:00:00,000;"Mobília";"Sul";6;34,6;0,22;3;3,9;"Pix";161,928;45,672;"28";"04";"2009"
2025-07-01 00:00:00,000;"Mobília";"Sul";5;114,77;0,1;26;4,1;"Pix";516,46499999999992;57,385000000000005;"01";"07";"2025"
2018-09-23 00:00:00,000;"Mobília";"Sul";28;25,78;0,2;10;4,6;"Pix";577,47200000000009;144,36800000000002;"23";"09";"2018"
2016-01-24 00:00:00,000;"Mobília";"Sul";5;98,7;0,21;2;4,5;"Pix";389,865;103,635;"24";"01";"2016"
2005-12-23 00:00:00,000;"Mobília";"Sul";10;159,61;0,24;13;4;"Pix";1213,036;383,064;"23";"12";"2005"
2011-03-10 00:00:00,000;"Mobília";"Sul";21;134,32;0,01;27;2,5;"Pix";2792,5128;28,2072;"10";"03";"2011"
2010-06-28 00:00:00,000;"Mobília";"Sul";12;35,11;0,27;15;3,8;"Pix";307,56359999999995;113,75640000000001;"28";"06";"2010"
2025-10-11 00:00:00,000;"Mobília";"Sul";9;162,77;0,17;19;3,5;"Pix";1215,8919;249,03810000000004;"11";"10";"2025"
2010-07-12 00:00:00,000;"Mobília";"Sul";4;5,93;0,14;5;4,3;"Pix";20,3992;3,3208;"12";"07";"2010"
2004-09-16 00:00:00,000;"Mobília";"Sul";15;184,92;0,09;2;3,8;"Pix";2524,158;249,64199999999997;"16";"09";"2004"
2015-10-13 00:00:00,000;"Mobília";"Sul";18;288,17;0,18;14;4,8;"Pix";4253,3892000000005;933,6708000000001;"13";"10";"2015"
2005-10-25 00:00:00,000;"Mobília";"Sul";13;28,69;0,18;8;4,3;"Pix";305,8354;67,1346;"25";"10";"2005"
2019-02-11 00:00:00,000;"Mobília";"Sul";4;23,67;0,22;21;3,5;"Pix";73,850400000000008;20,829600000000003;"11";"02";"2019"
2017-03-06 00:00:00,000;"Mobília";"Sul";2;64,4;0,15;8;4;"Pix";109,48000000000002;19,32;"06";"03";"2017"
2025-12-17 00:00:00,000;"Mobília";"Sul";29;3,16;0,09;16;3,9;"Pix";83,392400000000009;8,2476;"17";"12";"2025"
2019-02-03 00:00:00,000;"Mobília";"Sul";4;14,04;0,18;14;4,8;"Pix";46,051199999999994;10,108799999999999;"03";"02";"2019"
2023-04-17 00:00:00,000;"Mobília";"Sul";27;2,81;0,1;5;2,6;"Pix";68,283;7,5870000000000006;"17";"04";"2023"
2013-04-22 00:00:00,000;"Mobília";"Sul";25;13,45;0,29;9;4,6;"Pix";238,7375;97,512499999999989;"22";"04";"2013"
2007-12-01 00:00:00,000;"Mobília";"Sul";9;16,71;0,05;15;4,2;"Pix";142,87050000000002;7,5195000000000007;"01";"12";"2007"
2012-05-10 00:00:00,000;"Mobília";"Sul";22;1063,05;0,15;9;4;"Pix";19879,035;3508,0649999999996;"10";"05";"2012"
2014-07-09 00:00:00,000;"Mobília";"Sul";11;29,02;0,09;6;2,1;"Pix";290,4902;28,729799999999997;"09";"07";"2014"
2018-05-03 00:00:00,000;"Mobília";"Sul";3;5,03;0,05;9;4,3;"Pix";14,3355;0,7545;"03";"05";"2018"
2014-01-03 00:00:00,000;"Mobília";"Sul";3;34,91;0,17;20;3;"Pix";86,925899999999984;17,8041;"03";"01";"2014"
2009-02-07 00:00:00,000;"Mobília";"Sul";2;87,71;0,05;19;3,8;"Pix";166,649;8,770999999999999;"07";"02";"2009"
2019-11-02 00:00:00,000;"Mobília";"Sul";21;3,58;0,09;17;3,7;"Pix";68,4138;6,7661999999999995;"02";"11";"2019"
2024-10-31 00:00:00,000;"Mobília";"Sul";16;654,51;0,16;6;4,1;"Pix";8796,6144;1675,5456;"31";"10";"2024"
2025-03-24 00:00:00,000;"Mobília";"Sul";27;135,82;0,28;1;3,9;"Pix";2640,3408;1026,7992000000002;"24";"03";"2025"
2026-04-06 00:00:00,000;"Mobília";"Sul";5;278,29;0,2;9;4;"Pix";1113,16;278,29;"06";"04";"2026"
2020-10-17 00:00:00,000;"Mobília";"Sul";13;4,13;0,07;14;3,5;"Pix";49,9317;3,7583;"17";"10";"2020"
2004-07-09 00:00:00,000;"Mobília";"Sul";8;7,49;0,12;18;4;"Pix";52,729600000000005;7,1904;"09";"07";"2004"
2010-02-01 00:00:00,000;"Mobília";"Sul";22;2,55;0,08;18;4,3;"Pix";51,611999999999995;4,4879999999999995;"01";"02";"2010"
2016-05-27 00:00:00,000;"Mobília";"Sul";25;620,29;0,26;12;2,2;"Pix";11475,365;4031,8849999999998;"27";"05";"2016"
2005-10-25 00:00:00,000;"Mobília";"Sul";10;16,68;0,08;2;3,5;"Pix";153,456;13,344000000000001;"25";"10";"2005"
2006-09-03 00:00:00,000;"Mobília";"Sul";28;501,08;0,21;17;4,1;"Pix";11083,8896;2946,3504;"03";"09";"2006"
2014-03-29 00:00:00,000;"Mobília";"Sul";8;2,74;0,28;11;4,6;"Pix";15,7824;6,1376000000000008;"29";"03";"2014"
2016-11-29 00:00:00,000;"Mobília";"Sul";25;28,31;0,18;5;4,8;"Pix";580,3549999999999;127,395;"29";"11";"2016"
2013-10-15 00:00:00,000;"Mobília";"Sul";7;98,87;0,27;1;3,1;"Pix";505,2257;186,86430000000001;"15";"10";"2013"
2020-08-03 00:00:00,000;"Mobília";"Sul";21;127,02;0,11;2;4;"Pix";2374,0038;293,4162;"03";"08";"2020"
2006-07-25 00:00:00,000;"Mobília";"Sul";20;137,57;0,1;2;4;"Pix";2476,2599999999998;275,14;"25";"07";"2006"
2019-04-26 00:00:00,000;"Mobília";"Sul";13;102,52;0,18;9;3;"Pix";1092,8632;239,89679999999998;"26";"04";"2019"
2019-12-15 00:00:00,000;"Mobília";"Sul";22;7,71;0,07;15;4,1;"Pix";157,7466;11,873400000000002;"15";"12";"2019"
2026-05-09 00:00:00,000;"Mobília";"Sul";3;64,1;0,08;5;2,9;"Pix";176,916;15,383999999999997;"09";"05";"2026"
2017-03-05 00:00:00,000;"Mobília";"Sul";7;24,17;0,19;11;2,2;"Pix";137,0439;32,146100000000004;"05";"03";"2017"
2017-08-12 00:00:00,000;"Mobília";"Sul";17;127,79;0,08;2;3,8;"Pix";1998,6356;173,7944;"12";"08";"2017"
2019-04-18 00:00:00,000;"Mobília";"Sul";4;450,19;0,11;4;4,3;"Pix";1602,6764;198,0836;"18";"04";"2019"
2016-02-21 00:00:00,000;"Mobília";"Sul";24;6,76;0,13;10;3;"Pix";141,1488;21,0912;"21";"02";"2016"
2006-12-04 00:00:00,000;"Mobília";"Sul";9;128,51;0,16;10;2,5;"Pix";971,53559999999993;185,0544;"04";"12";"2006"
2016-12-31 00:00:00,000;"Mobília";"Sul";7;142,04;0,17;3;3,7;"Pix";825,2524;169,0276;"31";"12";"2016"
2017-06-03 00:00:00,000;"Mobília";"Sul";2;16,93;0,25;14;4,8;"Pix";25,395;8,465;"03";"06";"2017"
2023-08-21 00:00:00,000;"Mobília";"Sul";4;133,67;0,22;16;3,5;"Pix";417,05039999999997;117,6296;"21";"08";"2023"
2014-01-04 00:00:00,000;"Mobília";"Sul";5;138,06;0,05;2;4,1;"Pix";655,78500000000008;34,515;"04";"01";"2014"
2021-03-16 00:00:00,000;"Mobília";"Sul";23;21,04;0,11;19;2,9;"Pix";430,6888;53,2312;"16";"03";"2021"
2022-01-26 00:00:00,000;"Mobília";"Sul";4;12,74;0,22;27;3;"Pix";39,7488;11,2112;"26";"01";"2022"
2014-10-18 00:00:00,000;"Mobília";"Sul";10;841,27;0,24;1;2,8;"Pix";6393,652;2019,048;"18";"10";"2014"
2017-01-13 00:00:00,000;"Mobília";"Sul";17;350,84;0,12;16;3,9;"Pix";5248,5664;715,71359999999981;"13";"01";"2017"
2024-11-10 00:00:00,000;"Pets";"Sul";4;919,01;0,05;27;2,5;"Pix";3492,238;183,80200000000002;"10";"11";"2024"
2021-03-25 00:00:00,000;"Pets";"Sul";3;101,04;0,25;1;3;"Pix";227,34;75,78;"25";"03";"2021"
2009-01-14 00:00:00,000;"Pets";"Sul";12;371,97;0,21;3;2,9;"Pix";3526,2756000000004;937,36440000000016;"14";"01";"2009"
2018-06-05 00:00:00,000;"Pets";"Sul";18;5,08;0,21;2;4,7;"Pix";72,2376;19,2024;"05";"06";"2018"
2013-05-25 00:00:00,000;"Pets";"Sul";28;90,58;0,23;26;4,8;"Pix";1952,9048;583,3352;"25";"05";"2013"
2004-09-21 00:00:00,000;"Pets";"Sul";6;2,95;0,23;27;4,2;"Pix";13,629000000000001;4,0710000000000006;"21";"09";"2004"
2013-12-21 00:00:00,000;"Pets";"Sul";5;2,42;0,09;22;3,3;"Pix";11,011;1,089;"21";"12";"2013"
2018-12-08 00:00:00,000;"Pets";"Sul";22;204,08;0,05;19;4,5;"Pix";4265,272;224,488;"08";"12";"2018"
2012-07-21 00:00:00,000;"Pets";"Sul";6;275,42;0,13;12;3,5;"Pix";1437,6924000000001;214,82760000000002;"21";"07";"2012"
2004-04-06 00:00:00,000;"Pets";"Sul";9;174,59;0,06;22;4,5;"Pix";1477,0313999999998;94,278600000000012;"06";"04";"2004"
2017-11-14 00:00:00,000;"Pets";"Sul";5;31,19;0,27;11;3,9;"Pix";113,8435;42,106500000000004;"14";"11";"2017"
2012-10-14 00:00:00,000;"Pets";"Sul";2;70,01;0,27;5;4,7;"Pix";102,2146;37,805400000000006;"14";"10";"2012"
2024-03-26 00:00:00,000;"Pets";"Sul";14;21,5;0,27;21;4,8;"Pix";219,73000000000002;81,27000000000001;"26";"03";"2024"
2010-08-04 00:00:00,000;"Pets";"Sul";3;66,17;0,15;19;4,4;"Pix";168,7335;29,7765;"04";"08";"2010"
2016-06-18 00:00:00,000;"Pets";"Sul";24;21,76;0,28;18;3,9;"Pix";376,0128;146,22720000000004;"18";"06";"2016"
2007-05-22 00:00:00,000;"Pets";"Sul";9;28,9;0,12;7;4,2;"Pix";228,88799999999998;31,211999999999996;"22";"05";"2007"
2012-07-23 00:00:00,000;"Pets";"Sul";6;74,42;0,21;22;4,2;"Pix";352,7508;93,7692;"23";"07";"2012"
2021-04-26 00:00:00,000;"Pets";"Sul";4;103,93;0,3;7;4,1;"Pix";291,004;124,71600000000001;"26";"04";"2021"
2025-05-16 00:00:00,000;"Pets";"Sul";9;858,26;0,15;6;3,5;"Pix";6565,6889999999994;1158,651;"16";"05";"2025"
2014-05-28 00:00:00,000;"Pets";"Sul";10;15,87;0,07;1;3,8;"Pix";147,591;11,109;"28";"05";"2014"
2015-05-04 00:00:00,000;"Pets";"Sul";11;460,95;0,24;25;4;"Pix";3853,542;1216,908;"04";"05";"2015"
2011-06-22 00:00:00,000;"Pets";"Sul";21;11,11;0,22;2;4,6;"Pix";181,9818;51,328199999999995;"22";"06";"2011"
2012-09-07 00:00:00,000;"Pets";"Sul";15;14,74;0,06;1;4,3;"Pix";207,834;13,266;"07";"09";"2012"
2025-01-13 00:00:00,000;"Pets";"Sul";4;24,91;0,14;3;4,3;"Pix";85,6904;13,949600000000002;"13";"01";"2025"
2013-02-25 00:00:00,000;"Pets";"Sul";21;74,55;0,04;8;3,8;"Pix";1502,9279999999999;62,621999999999993;"25";"02";"2013"
2026-05-07 00:00:00,000;"Pets";"Sul";8;3,62;0,28;5;3,9;"Pix";20,8512;8,1088;"07";"05";"2026"
2008-09-23 00:00:00,000;"Pets";"Sul";5;36,14;0,14;8;3,8;"Pix";155,40200000000002;25,298000000000002;"23";"09";"2008"
2004-04-26 00:00:00,000;"Pets";"Sul";23;172,36;0,2;15;2,8;"Pix";3171,424;792,856;"26";"04";"2004"
2019-04-06 00:00:00,000;"Pets";"Sul";8;4,89;0,11;10;4,4;"Pix";34,8168;4,3031999999999995;"06";"04";"2019"
2021-10-31 00:00:00,000;"Pets";"Sul";2;35,77;0,21;3;4,2;"Pix";56,516600000000004;15,0234;"31";"10";"2021"
2016-04-19 00:00:00,000;"Pets";"Sul";2;348,69;0,29;16;4,4;"Pix";495,13980000000004;202,2402;"19";"04";"2016"
2011-05-16 00:00:00,000;"Pets";"Sul";13;27,49;0,2;5;3,3;"Pix";285,89599999999996;71,474;"16";"05";"2011"
2023-06-29 00:00:00,000;"Pets";"Sul";4;131,51;0,1;21;4,4;"Pix";473,436;52,604;"29";"06";"2023"
2020-12-24 00:00:00,000;"Pets";"Sul";19;6,8;0,2;15;4,5;"Pix";103,35999999999999;25,840000000000003;"24";"12";"2020"
2021-04-14 00:00:00,000;"Pets";"Sul";3;83,63;0,08;25;4,7;"Pix";230,8188;20,071199999999997;"14";"04";"2021"
2010-02-08 00:00:00,000;"Pets";"Sul";5;13,9;0,26;21;1,9;"Pix";51,43;18,07;"08";"02";"2010"
2007-08-24 00:00:00,000;"Pets";"Sul";14;81,31;0,22;2;3,7;"Pix";887,9052;250,43480000000002;"24";"08";"2007"
2006-09-26 00:00:00,000;"Pets";"Sul";4;162,22;0,02;4;4;"Pix";635,9024;12,9776;"26";"09";"2006"
2019-11-03 00:00:00,000;"Pets";"Sul";3;13,53;0,24;24;4,6;"Pix";30,848399999999998;9,7416;"03";"11";"2019"
2010-12-20 00:00:00,000;"Pets";"Sul";2;605,73;0,21;8;2;"Pix";957,0534;254,4066;"20";"12";"2010"
2011-03-12 00:00:00,000;"Pets";"Sul";10;469,39;0,24;17;2,7;"Pix";3567,364;1126,536;"12";"03";"2011"
2024-08-31 00:00:00,000;"Pets";"Sul";6;3,29;0,19;11;4,2;"Pix";15,989400000000002;3,7506;"31";"08";"2024"
2012-06-09 00:00:00,000;"Pets";"Sul";14;14,27;0,18;12;4,1;"Pix";163,81959999999998;35,9604;"09";"06";"2012"
2013-03-28 00:00:00,000;"Pets";"Sul";24;59,26;0,18;7;1,1;"Pix";1166,2368;256,0032;"28";"03";"2013"
2013-07-31 00:00:00,000;"Pets";"Sul";18;116,44;0,2;27;2,2;"Pix";1676,736;419,184;"31";"07";"2013"
2020-05-03 00:00:00,000;"Pets";"Sul";21;153,56;0,22;26;3,3;"Pix";2515,3128;709,44720000000007;"03";"05";"2020"
2021-09-25 00:00:00,000;"Pets";"Sul";4;482,74;0,3;9;3,3;"Pix";1351,672;579,288;"25";"09";"2021"
2009-03-27 00:00:00,000;"Pets";"Sul";12;93,32;0,08;1;4,3;"Pix";1030,2528;89,5872;"27";"03";"2009"
2018-12-07 00:00:00,000;"Pets";"Sul";5;47,02;0,06;17;2,9;"Pix";220,99400000000003;14,106000000000002;"07";"12";"2018"
2017-09-23 00:00:00,000;"Pets";"Sul";3;187,36;0,05;19;3,5;"Pix";533,97600000000011;28,104;"23";"09";"2017"
2022-09-21 00:00:00,000;"Pets";"Sul";6;20,23;0,27;20;4,4;"Pix";88,607400000000013;32,772600000000004;"21";"09";"2022"
2021-01-06 00:00:00,000;"Pets";"Sul";27;5,78;0,19;12;3,2;"Pix";126,40859999999999;29,651400000000002;"06";"01";"2021"
2017-05-26 00:00:00,000;"Pets";"Sul";15;329,74;0,03;21;1;"Pix";4797,7170000000006;148,383;"26";"05";"2017"
2004-02-16 00:00:00,000;"Pets";"Sul";13;481,22;0,1;12;4,8;"Pix";5630,274;625,58600000000013;"16";"02";"2004"
2017-11-22 00:00:00,000;"Pets";"Sul";28;2,04;0,23;5;4,8;"Pix";43,9824;13,1376;"22";"11";"2017"
2017-10-03 00:00:00,000;"Pets";"Sul";12;46,26;0,08;5;2,7;"Pix";510,71039999999994;44,4096;"03";"10";"2017"
2026-05-20 00:00:00,000;"Pets";"Sul";21;722,97;0,2;4;3,2;"Pix";12145,895999999999;3036,4740000000006;"20";"05";"2026"
2015-06-15 00:00:00,000;"Pets";"Sul";20;386,09;0,22;18;3,4;"Pix";6023,004;1698,7959999999998;"15";"06";"2015"
2011-12-18 00:00:00,000;"Pets";"Sul";21;305,28;0,2;18;3,1;"Pix";5128,704;1282,176;"18";"12";"2011"
2014-12-26 00:00:00,000;"Pets";"Sul";23;4,94;0,03;14;3,6;"Pix";110,21140000000001;3,4086;"26";"12";"2014"
2007-09-29 00:00:00,000;"Pets";"Sul";9;10,21;0,07;1;4,1;"Pix";85,4577;6,4323000000000015;"29";"09";"2007"
2017-10-18 00:00:00,000;"Pets";"Sul";15;2,55;0,25;2;2,3;"Pix";28,687499999999996;9,5625;"18";"10";"2017"
2023-11-16 00:00:00,000;"Pets";"Sul";2;915,68;0,2;17;3,1;"Pix";1465,088;366,272;"16";"11";"2023"
2007-06-08 00:00:00,000;"Pets";"Sul";12;2,22;0,15;13;3,4;"Pix";22,644000000000002;3,9960000000000004;"08";"06";"2007"
2007-08-24 00:00:00,000;"Pets";"Sul";21;82,55;0,24;19;4,7;"Pix";1317,498;416,05199999999996;"24";"08";"2007"
2011-09-05 00:00:00,000;"Pets";"Sul";22;318,68;0,15;1;4,4;"Pix";5959,316;1051,644;"05";"09";"2011"
2011-08-26 00:00:00,000;"Pets";"Sul";2;17,91;0,23;21;3,4;"Pix";27,581400000000002;8,2386;"26";"08";"2011"
2013-08-12 00:00:00,000;"Pets";"Sul";3;2,12;0,11;16;3,4;"Pix";5,6604;0,6996;"12";"08";"2013"
2013-09-09 00:00:00,000;"Pets";"Sul";17;17,86;0,04;4;4,9;"Pix";291,4752;12,1448;"09";"09";"2013"
2015-01-18 00:00:00,000;"Pets";"Sul";4;231,7;0,19;28;3,6;"Pix";750,708;176,09199999999998;"18";"01";"2015"
