ID do PEDIDO;DATA DO PEDIDO;fk_tbclientes_id_cliente;CaTeGoRiA Produto;nm_regiao;qtd.;Preço Unitário (R$);dixconto;método-pagamento;dias_para_entrega;nr_estrelas_cliente
34737;11/18/2020;5400;Eletrônicos;Sudeste;23;442.05;0.05;PIX;8;5.0
114002;06/04/2023;4831;Beleza e Cosméticos;Sudeste;3;23.74;0.15;Boleto;14;3.5
66092;3/19/2013;3158;Livros;Sul;4;14.63;0.16;PIX;10;4.9
40487;4/16/2008;6901;Roupas e Acessórios;Sul;4;2.35;0.27;PIX;18;4.1
75533;10/18/2016;1712;Roupas e Acessórios;Nordeste;22;4.86;0.22;PIX;9;4.2
37219;4/20/2016;6668;Automotivo;Centro-Oeste;2;56.78;0.06;PIX;7;3.6
67117;1/17/2023;6124;Grocery;Sul;21;850.88;0.24;PIX;8;3.7
17738;05/01/2024;2576;Grocery;Centro-Oeste;20;51.58;0.01;Débito;8;3.0
65917;11/07/2010;5324;Grocery;Sul;8;84.87;0.24;PIX;25;2.5
53575;10/19/2014;1872;Mobília;Sudeste;25;8.11;0.06;PIX;3;5.0
33665;01/05/2011;4829;Beleza e Cosméticos;Sul;1;138.28;0.15;PIX;21;2.7
93404;05/07/2016;5522;Automotivo;Sudeste;7;5.58;0.17;PIX;10;3.1
18701;6/18/2018;5471;Grocery;Sul;6;39.55;0.03;PIX;5;4.2
70746;10/16/2016;6365;Saúde;Sul;2;39.09;0.14;Crédito;12;2.9
35497;09/07/2007;5408;Eletrônicos;Centro-Oeste;23;64.68;0.21;Crédito;24;3.4
67641;4/22/2009;5690;Esportes;Sul;18;29.71;0.27;PIX;13;4.0
52150;12/01/2025;2750;Mobília;Sudeste;25;12.38;0.11;Boleto;6;4.5
40672;01/11/2015;5159;Mobília;Centro-Oeste;6;23.1;0.06;PIX;2;2.3
39908;7/27/2026;6379;Casa;Centro-Oeste;8;4.07;0.19;PIX;25;2.9
102434;08/12/2015;6220;Saúde;Nordeste;1;24.58;0.28;PIX;15;5.0
104867;02/12/2024;5341;Roupas e Acessórios;Sul;4;35.02;0.06;Boleto;3;4.2
84466;5/27/2012;5095;Casa;Sudeste;14;114.02;0.24;PIX;27;3.6
110788;3/18/2019;6134;Automotivo;Sudeste;4;6.96;0.29;Boleto;13;3.3
75824;02/07/2025;6528;Grocery;Sul;26;128.43;0.13;PIX;21;3.4
40040;9/19/2015;4343;Beleza e Cosméticos;Sul;12;3.2;0.28;Crédito;7;4.7
38258;07/03/2018;2111;Automotivo;Nordeste;1;156.08;0.17;Boleto;6;2.8
96211;2/23/2022;3762;Casa;Nordeste;4;140.28;0.08;PIX;11;4.7
41975;8/14/2014;4582;Automotivo;Sul;5;680.25;0.12;Crédito;23;4.7
70338;3/31/2019;3980;Eletrônicos;Nordeste;5;972.36;0.03;Boleto;17;3.1
65451;3/23/2006;4047;Esportes;Centro-Oeste;22;775.68;0.16;PIX;11;1.6
57507;01/06/2024;2364;Eletrônicos;Nordeste;1;175.44;0.02;Débito;20;5.0
10900;12/18/2017;1972;Casa;Sul;1;166.51;0.09;PIX;1;1.1
97016;7/19/2016;1155;Saúde;Nordeste;5;192.14;0.07;Boleto;17;2.0
94232;05/04/2016;5673;Casa;Sul;4;946.67;0.28;Crédito;19;1.7
69508;2/25/2024;5197;Livros;Norte;1;13.04;0.05;Crédito;24;4.5
14814;08/08/2016;1821;Beleza e Cosméticos;Sul;5;295.9;0.16;PIX;9;3.4
64861;8/23/2015;6443;Livros;Norte;16;21.25;0.11;Boleto;10;4.2
52858;10/02/2017;1499;Casa;Nordeste;2;69.09;0.09;Boleto;3;3.7
72443;11/07/2022;6380;Brinquedos;Sudeste;24;63.35;0.26;Boleto;25;2.1
34083;06/01/2021;2260;Grocery;Sul;11;264.07;0.07;Crédito;15;4.2
78670;8/18/2018;1437;Eletrônicos;Centro-Oeste;26;4.19;0.16;PIX;28;3.7
82776;1/20/2015;3567;Grocery;Nordeste;6;24.36;0.26;Débito;2;2.9
58086;11/08/2025;5027;Grocery;Norte;9;20.61;0.13;PIX;19;3.5
10946;10/07/2006;1952;Beleza e Cosméticos;Nordeste;6;193.89;0.02;Débito;4;1.8
59640;7/26/2008;2376;Eletrônicos;Nordeste;1;9.92;0.29;PIX;8;4.8
23579;4/23/2015;5600;Eletrônicos;Sudeste;9;28.82;0.2;Boleto;12;4.4
41988;06/08/2019;4451;Casa;Sul;18;17.46;0.1;Boleto;7;4.0
104538;12/25/2005;1309;Livros;Nordeste;26;22.55;0.08;Boleto;10;3.4
75243;2/19/2008;3960;Automotivo;Sudeste;14;447.33;0.21;PIX;1;3.3
86343;05/09/2015;3467;Casa;Centro-Oeste;1;9.19;0.24;Débito;10;4.3
42725;1/30/2005;6177;Brinquedos;Centro-Oeste;4;31.83;0.23;Crédito;6;4.3
60510;08/05/2006;4964;Esportes;Sudeste;1;478.55;0.12;Débito;7;4.1
77136;09/12/2014;3015;Saúde;Nordeste;19;27.6;0.24;PIX;24;4.3
108830;01/06/2013;5356;Brinquedos;Sul;12;336.13;0.19;Boleto;21;4.0
20724;5/29/2024;1131;Automotivo;Sudeste;24;452.22;0.15;PIX;28;4.9
62625;9/13/2012;5005;Roupas e Acessórios;Norte;2;3.92;0.09;Crédito;13;3.0
68779;11/11/2024;5814;Esportes;Sul;17;41.08;0.05;Crédito;12;3.4
37843;09/11/2019;2356;Automotivo;Sudeste;5;986.89;0.04;Crédito;18;2.1
95189;4/16/2008;3425;Pets;Norte;1;236.7;0.27;PIX;4;3.3
111022;6/23/2016;3074;Casa;Sudeste;9;376.4;0.17;Boleto;7;3.9
102260;09/02/2010;2917;Roupas e Acessórios;Sudeste;5;748.43;0.24;Boleto;2;4.3
29559;10/25/2004;4395;Casa;Sudeste;19;19.2;0.13;PIX;13;4.5
28031;7/17/2014;1640;Mobília;Sudeste;3;839.0;0.05;PIX;11;3.6
43539;4/29/2026;6739;Automotivo;Sul;6;43.52;0.29;Crédito;5;2.7
107638;6/14/2007;4308;Beleza e Cosméticos;Nordeste;24;366.85;0.06;PIX;28;3.7
46428;12/31/2024;1251;Eletrônicos;Sul;1;11.33;0.16;Boleto;3;3.6
96018;1/28/2013;2189;Livros;Sudeste;7;173.91;0.1;PIX;4;2.9
58672;8/31/2016;2347;Beleza e Cosméticos;Sudeste;2;2.4;0.22;Crédito;27;2.6
89347;2/26/2020;3257;Mobília;Sul;3;3.06;0.29;Boleto;20;4.4
99910;10/31/2015;2728;Brinquedos;Centro-Oeste;14;50.9;0.22;Boleto;20;5.0
97870;10/12/2013;1419;Livros;Sul;1;9.72;0.22;Crédito;22;3.8
36480;8/28/2016;5003;Mobília;Norte;9;189.85;0.16;Boleto;25;1.3
111018;04/01/2025;2565;Automotivo;Sul;1;5.12;0.04;Boleto;1;4.1
113782;1/18/2007;5090;Casa;Sul;4;44.27;0.25;PIX;18;3.6
80492;6/24/2019;6215;Esportes;Norte;13;24.23;0.2;Boleto;12;3.7
85344;9/19/2016;2769;Eletrônicos;Nordeste;10;14.1;0.2;PIX;17;3.2
19032;2/14/2004;1606;Grocery;Sul;11;251.51;0.09;Crédito;13;5.0
102212;12/21/2025;2415;Livros;Sul;27;8.75;0.13;Crédito;5;3.7
16486;08/11/2009;1193;Esportes;Centro-Oeste;11;2.01;0.02;PIX;2;2.6
21420;2/23/2014;2789;Pets;Sul;21;7.0;0.23;Boleto;27;3.8
104338;08/06/2026;1190;Saúde;Centro-Oeste;1;9.24;0.27;Boleto;14;4.0
93234;12/03/2006;5097;Beleza e Cosméticos;Nordeste;20;165.02;0.18;Débito;16;5.0
18008;5/28/2007;6554;Casa;Nordeste;9;18.31;0.28;Crédito;4;5.0
57239;9/25/2011;2272;Roupas e Acessórios;Centro-Oeste;21;70.84;0.06;Crédito;4;4.0
41219;1/25/2023;6824;Roupas e Acessórios;Sudeste;4;12.9;0.03;Boleto;23;3.3
89898;07/06/2011;6041;Saúde;Norte;22;11.15;0.25;Boleto;4;4.4
108933;2/25/2011;5657;Mobília;Sul;7;5.68;0.16;Boleto;7;4.4
24373;04/07/2026;6167;Roupas e Acessórios;Sudeste;1;52.23;0.14;Débito;1;3.2
49933;2/22/2008;2384;Brinquedos;Sudeste;6;19.57;0.14;Crédito;2;3.7
56172;10/18/2009;4121;Brinquedos;Sudeste;11;633.25;0.17;Crédito;12;3.4
109607;5/24/2021;4907;Eletrônicos;Nordeste;21;1018.37;0.06;PIX;9;2.8
64991;12/09/2005;6158;Casa;Centro-Oeste;12;320.87;0.13;PIX;17;3.9
87532;12/01/2008;4334;Esportes;Nordeste;2;294.63;0.28;Débito;20;2.2
58752;6/20/2023;4442;Casa;Nordeste;1;66.96;0.04;Crédito;24;3.8
35055;10/31/2018;3877;Pets;Sul;26;324.97;0.23;Débito;12;4.2
67462;02/02/2019;1108;Brinquedos;Sudeste;24;30.19;0.18;PIX;18;3.5
90371;05/02/2005;5262;Casa;Nordeste;7;11.55;0.21;PIX;22;4.8
76117;3/25/2011;5342;Eletrônicos;Nordeste;9;26.81;0.24;PIX;16;4.1
17795;10/20/2010;3006;Roupas e Acessórios;Sul;1;218.08;0.06;Débito;20;3.1
81711;06/04/2007;1345;Livros;Sudeste;13;225.55;0.24;Boleto;18;3.9
37179;12/30/2013;1303;Eletrônicos;Sul;17;10.37;0.27;Crédito;20;1.8
22852;11/10/2020;1445;Eletrônicos;Sudeste;2;3.25;0.11;Boleto;7;4.9
63753;1/14/2020;2151;Pets;Sudeste;14;100.23;0.13;PIX;18;4.9
60940;9/21/2010;3964;Eletrônicos;Sul;18;25.23;0.04;Débito;3;5.0
11394;10/20/2020;1605;Eletrônicos;Sul;2;147.53;0.29;Débito;7;4.9
90223;8/30/2021;5227;Beleza e Cosméticos;Sudeste;2;21.2;0.06;PIX;2;5.0
35437;09/05/2021;1300;Livros;Norte;24;13.55;0.06;PIX;5;3.1
114062;9/26/2016;1077;Beleza e Cosméticos;Norte;18;87.22;0.13;PIX;2;2.3
37555;4/30/2012;5973;Roupas e Acessórios;Nordeste;7;38.84;0.26;PIX;5;5.0
74442;11/29/2023;1016;Automotivo;Sudeste;19;361.64;0.08;Crédito;25;3.0
18325;2/17/2026;3616;Eletrônicos;Sudeste;29;17.06;0.14;PIX;24;4.4
42909;10/21/2022;6560;Casa;Sudeste;2;2.44;0.06;Crédito;6;3.9
11744;08/08/2004;1181;Eletrônicos;Sul;1;507.38;0.34;Débito;8;4.0
109965;10/13/2022;6580;Casa;Sudeste;16;880.68;0.22;Débito;17;5.0
12887;02/05/2025;1454;Eletrônicos;Centro-Oeste;5;279.21;0.1;Débito;5;4.4
31295;05/06/2021;6400;Automotivo;Centro-Oeste;10;502.6;0.21;PIX;26;2.2
84997;03/12/2013;2289;Esportes;Sudeste;3;4.89;0.12;Débito;11;3.1
70750;8/19/2015;5311;Saúde;Nordeste;16;58.4;0.14;PIX;7;4.0
36666;3/14/2013;1185;Roupas e Acessórios;Norte;29;4.36;0.23;PIX;5;4.2
29308;11/16/2005;1094;Eletrônicos;Nordeste;15;987.14;0.04;Boleto;8;4.7
23314;07/06/2021;6677;Eletrônicos;Sul;6;830.26;0.21;Crédito;4;4.8
43763;2/23/2016;6854;Grocery;Nordeste;26;157.24;0.18;Débito;27;4.1
83249;05/11/2019;5558;Saúde;Norte;7;17.22;0.2;Crédito;27;1.4
106354;03/02/2005;4348;Grocery;Sudeste;25;9.44;0.18;PIX;3;2.6
73761;7/18/2022;3963;Mobília;Nordeste;5;112.9;0.13;PIX;17;4.0
69652;4/20/2014;4785;Eletrônicos;Sudeste;6;333.29;0.11;Crédito;22;2.8
111016;11/30/2014;5571;Automotivo;Sul;1;5.46;0.15;PIX;21;3.4
71233;10/09/2011;1340;Eletrônicos;Sul;25;540.46;0.26;PIX;10;2.1
83052;7/27/2005;1179;Grocery;Nordeste;2;14.43;0.16;Crédito;2;4.9
110332;11/04/2005;6207;Esportes;Sudeste;12;168.28;0.07;PIX;6;4.6
35601;9/19/2025;2000;Brinquedos;Sul;18;23.24;0.03;Débito;28;4.3
21282;4/26/2013;1458;Automotivo;Centro-Oeste;19;3.63;0.13;Crédito;19;4.4
33485;6/16/2004;6201;Saúde;Sul;4;12.18;0.29;Boleto;20;4.2
31084;11/22/2005;2081;Roupas e Acessórios;Sudeste;4;110.91;0.14;Boleto;23;2.7
28018;07/06/2022;2158;Beleza e Cosméticos;Sudeste;10;656.43;0.27;PIX;26;2.1
79543;10/10/2023;2214;Livros;Sudeste;22;692.67;0.15;PIX;10;4.5
90368;03/01/2014;2812;Automotivo;Nordeste;22;91.82;0.15;PIX;1;4.0
105359;10/27/2006;4598;Casa;Nordeste;8;711.6;0.1;Crédito;23;2.8
84739;08/02/2022;5863;Roupas e Acessórios;Sul;19;51.21;0.23;PIX;2;3.0
37371;03/10/2016;2053;Eletrônicos;Sudeste;1;48.52;0.05;Débito;21;4.0
15279;1/28/2020;1242;Roupas e Acessórios;Sul;1;16.17;0.18;PIX;12;3.4
79127;10/23/2018;3729;Casa;Centro-Oeste;18;26.37;0.17;PIX;24;4.2
113320;5/18/2015;5436;Mobília;Sul;29;335.94;0.01;PIX;19;3.3
73678;09/03/2013;4663;Esportes;Norte;13;125.52;0.29;Débito;12;3.0
102029;11/11/2019;5723;Eletrônicos;Sul;1;10.61;0.2;PIX;20;2.9
73358;9/19/2007;3811;Beleza e Cosméticos;Sudeste;29;122.75;0.11;Boleto;6;5.0
98141;2/25/2010;6162;Eletrônicos;Nordeste;1;1089.25;0.11;PIX;5;5.0
114744;8/16/2007;1275;Casa;Norte;1;19.32;0.27;Boleto;24;4.9
66991;7/17/2010;3773;Eletrônicos;Sul;21;3.13;0.1;PIX;3;5.0
53042;8/16/2013;2251;Grocery;Sul;1;80.94;0.1;Crédito;8;4.5
15677;06/06/2007;2520;Beleza e Cosméticos;Sul;3;24.95;0.14;PIX;4;4.3
48909;10/23/2007;5628;Brinquedos;Centro-Oeste;26;117.59;0.08;PIX;12;2.7
35546;7/15/2013;5938;Roupas e Acessórios;Sul;23;306.06;0.07;PIX;4;3.6
50110;04/11/2011;2986;Beleza e Cosméticos;Sul;1;152.33;0.17;Crédito;9;5.0
26565;2/15/2020;3474;Beleza e Cosméticos;Sul;12;715.7;0.04;PIX;4;4.0
52193;05/09/2025;3299;Automotivo;Nordeste;29;34.14;0.06;Débito;14;3.8
86245;12/23/2013;2085;Mobília;Sul;7;2.46;0.17;PIX;1;4.2
29205;7/17/2004;1700;Brinquedos;Sul;3;713.56;0.22;Crédito;6;4.2
29568;03/04/2014;3432;Saúde;Norte;24;772.69;0.15;Crédito;4;3.7
110445;02/09/2023;4601;Grocery;Centro-Oeste;20;5.68;0.07;PIX;3;2.1
66199;08/09/2007;2101;Grocery;Sudeste;16;10.36;0.22;Boleto;19;3.3
88603;5/20/2026;1185;Eletrônicos;Sul;16;187.58;0.17;PIX;26;3.8
109401;04/05/2013;5194;Roupas e Acessórios;Norte;18;817.2;0.04;PIX;3;2.1
52789;07/03/2016;2975;Eletrônicos;Sul;11;52.46;0.27;Crédito;13;3.9
37502;2/24/2023;1890;Esportes;Sudeste;3;182.47;0.12;Débito;16;4.4
78339;11/17/2015;6685;Roupas e Acessórios;Centro-Oeste;1;992.94;0.05;Boleto;4;3.7
113166;8/15/2020;1835;Automotivo;Sudeste;10;133.35;0.22;PIX;22;3.6
94430;9/22/2013;4466;Roupas e Acessórios;Nordeste;20;417.91;0.04;PIX;1;4.1
56815;12/04/2023;6071;Esportes;Nordeste;15;5.78;0.08;Débito;21;2.6
111879;03/08/2011;2112;Eletrônicos;Sudeste;6;442.95;0.29;PIX;11;5.0
71370;8/28/2010;2548;Esportes;Nordeste;5;604.31;0.11;Boleto;2;3.5
65878;08/10/2022;1356;Eletrônicos;Nordeste;19;47.3;0.07;PIX;21;4.3
29677;01/12/2024;4470;Livros;Nordeste;5;28.49;0.03;PIX;2;5.0
61781;7/26/2022;5101;Saúde;Nordeste;10;50.14;0.08;PIX;4;3.2
21431;05/07/2004;4275;Eletrônicos;Sul;21;62.43;0.12;PIX;15;4.6
24615;09/01/2023;3858;Roupas e Acessórios;Sudeste;9;16.19;0.2;Crédito;3;4.4
102351;12/09/2015;6182;Esportes;Nordeste;28;2.12;0.12;Crédito;19;4.7
73875;10/02/2020;5725;Roupas e Acessórios;Sudeste;1;207.44;0.04;Crédito;18;2.8
82561;12/31/2017;3749;Roupas e Acessórios;Sul;19;223.91;0.06;PIX;19;3.9
63275;02/02/2006;2200;Livros;Sudeste;15;16.03;0.13;PIX;4;3.0
79900;09/09/2009;1152;Casa;Centro-Oeste;29;301.92;0.23;Boleto;27;2.8
18679;11/09/2014;6140;Automotivo;Norte;23;53.01;0.11;PIX;23;4.6
50545;5/13/2018;3684;Beleza e Cosméticos;Sul;27;4.69;0.09;Crédito;1;3.4
55928;09/11/2025;5535;Esportes;Sudeste;1;12.58;0.3;Crédito;16;4.3
24515;09/03/2011;1673;Beleza e Cosméticos;Centro-Oeste;22;7.67;0.11;PIX;24;3.1
50706;02/07/2016;6469;Roupas e Acessórios;Sul;6;6.13;0.18;Crédito;6;5.0
66672;4/30/2005;6896;Brinquedos;Sudeste;10;823.22;0.08;Crédito;19;3.8
53663;2/22/2026;3033;Livros;Centro-Oeste;19;102.33;0.02;PIX;23;4.2
86895;05/05/2007;6172;Roupas e Acessórios;Sul;20;125.47;0.26;Boleto;14;4.6
59008;4/20/2020;1494;Automotivo;Sul;2;318.72;0.13;Débito;18;3.3
87788;7/20/2009;5153;Beleza e Cosméticos;Centro-Oeste;9;68.67;0.18;PIX;17;5.0
107215;12/14/2025;6931;Esportes;Nordeste;8;565.66;0.18;Boleto;8;4.4
65148;03/06/2026;1167;Eletrônicos;Nordeste;20;11.98;0.25;Crédito;5;3.0
44940;12/02/2012;5128;Esportes;Nordeste;9;62.59;0.06;PIX;3;2.7
17862;12/15/2020;1492;Roupas e Acessórios;Sul;19;2.64;0.09;Crédito;4;2.5
92549;1/16/2018;1609;Livros;Sul;8;18.46;0.29;PIX;1;3.9
78381;03/05/2024;1204;Casa;Sul;26;45.71;0.28;PIX;3;1.3
52494;6/28/2014;5154;Grocery;Sudeste;15;596.32;0.09;Boleto;17;4.2
85249;8/26/2007;1362;Beleza e Cosméticos;Sudeste;6;26.3;0.03;Débito;8;3.5
34433;06/07/2016;6724;Saúde;Sudeste;1;9.02;0.23;Débito;18;5.0
75664;02/09/2018;2747;Mobília;Sudeste;2;389.8;0.07;PIX;6;4.9
21009;7/23/2017;1852;Livros;Sul;1;11.96;0.25;Boleto;11;4.0
78137;09/09/2021;5950;Roupas e Acessórios;Sul;8;15.5;0.18;PIX;6;3.4
52946;6/23/2006;2820;Eletrônicos;Sul;7;967.43;0.24;PIX;9;3.3
28856;08/11/2015;6516;Roupas e Acessórios;Sul;6;169.88;0.22;Boleto;3;5.0
98516;3/25/2017;6744;Eletrônicos;Sul;9;741.29;0.13;PIX;16;2.6
110071;8/26/2013;2055;Livros;Sudeste;5;8.37;0.29;PIX;13;3.0
103921;5/21/2022;3197;Beleza e Cosméticos;Sul;1;535.34;0.16;Débito;3;2.6
114162;10/03/2004;6714;Roupas e Acessórios;Sul;20;16.84;0.09;PIX;11;4.1
51851;1/28/2021;6134;Beleza e Cosméticos;Sudeste;13;1039.65;0.09;Crédito;23;1.6
67422;9/26/2025;1792;Beleza e Cosméticos;Nordeste;4;7.3;0.29;Crédito;21;3.8
74571;11/03/2025;6283;Brinquedos;Sudeste;17;221.76;0.04;PIX;7;2.8
112834;10/14/2025;4559;Eletrônicos;Norte;1;140.42;0.1;Crédito;13;5.0
55558;06/01/2007;6656;Roupas e Acessórios;Nordeste;5;14.95;0.01;Crédito;4;2.8
95260;7/24/2022;4063;Grocery;Sul;16;790.84;0.2;Débito;15;3.6
70878;4/22/2017;1761;Automotivo;Nordeste;2;512.3;0.28;PIX;6;3.5
10025;09/08/2021;1491;Roupas e Acessórios;Sudeste;4;408.95;0.13;Débito;4;2.2
69681;2/17/2019;4866;Casa;Norte;4;14.21;0.13;Boleto;6;2.7
41700;1/31/2022;2555;Saúde;Norte;2;6.94;0.02;Boleto;2;2.9
41737;8/16/2005;4723;Roupas e Acessórios;Nordeste;13;78.75;0.16;Crédito;6;3.4
81131;05/02/2018;4922;Mobília;Sudeste;2;36.98;0.16;Crédito;12;3.2
23295;06/04/2004;3290;Eletrônicos;Sudeste;9;6.35;0.28;PIX;23;3.7
53827;5/18/2007;4217;Saúde;Nordeste;6;12.73;0.25;PIX;1;2.6
10171;6/22/2006;1986;Eletrônicos;Sul;1;581.78;0.08;PIX;7;3.7
83354;12/02/2014;6606;Roupas e Acessórios;Sul;3;37.73;0.22;Débito;1;3.4
24529;9/23/2016;4389;Automotivo;Sul;6;117.26;0.11;PIX;9;3.8
84655;10/29/2016;3589;Eletrônicos;Norte;3;569.51;0.15;Boleto;6;3.3
80005;1/25/2024;1594;Esportes;Sul;8;9.14;0.15;PIX;19;4.0
88195;2/19/2017;4623;Livros;Norte;6;86.04;0.08;Crédito;16;4.1
37415;12/08/2016;6582;Beleza e Cosméticos;Sudeste;16;43.86;0.05;PIX;19;4.0
30079;02/04/2017;3454;Livros;Sul;23;40.68;0.27;Débito;21;3.2
31760;01/03/2015;5608;Esportes;Norte;7;530.88;0.09;PIX;1;4.9
93823;11/13/2015;1549;Saúde;Sudeste;24;14.39;0.18;Boleto;1;2.6
56975;2/28/2026;5758;Esportes;Sul;4;340.17;0.04;Boleto;12;5.0
32655;06/08/2026;6094;Livros;Sul;3;9.02;0.06;PIX;17;4.8
37658;12/22/2006;4233;Beleza e Cosméticos;Nordeste;1;33.48;0.18;PIX;10;4.2
44961;8/19/2018;5493;Eletrônicos;Nordeste;13;107.73;0.21;Crédito;13;2.9
77024;09/10/2005;1976;Casa;Sudeste;6;16.72;0.16;PIX;7;3.5
69541;04/10/2004;5301;Beleza e Cosméticos;Nordeste;14;5.27;0.09;PIX;12;3.7
35407;6/13/2011;3908;Livros;Sul;12;929.35;0.11;Débito;24;4.0
61384;11/09/2020;3696;Grocery;Sul;7;108.52;0.09;PIX;4;5.0
72082;4/19/2008;3197;Grocery;Sul;16;532.46;0.3;Boleto;5;4.2
62460;08/07/2012;3814;Casa;Sudeste;1;63.03;0.14;Crédito;1;3.4
77342;09/09/2016;4252;Beleza e Cosméticos;Sul;12;121.06;0.02;Crédito;7;5.0
40510;07/10/2008;1041;Grocery;Sul;3;184.69;0.12;Crédito;8;3.8
107902;09/06/2019;6910;Automotivo;Nordeste;6;30.16;0.14;PIX;26;4.1
111387;1/21/2019;3753;Beleza e Cosméticos;Nordeste;19;3.58;0.17;Crédito;19;2.8
62213;04/04/2006;1344;Beleza e Cosméticos;Sudeste;13;2.72;0.02;Boleto;25;2.1
39476;11/26/2009;4693;Beleza e Cosméticos;Nordeste;19;454.53;0.24;PIX;10;5.0
111527;05/08/2008;3230;Beleza e Cosméticos;Sudeste;11;3.13;0.01;PIX;24;2.8
66648;1/19/2013;1778;Esportes;Nordeste;17;7.37;0.27;PIX;17;4.9
65213;9/16/2023;5434;Casa;Centro-Oeste;22;31.05;0.16;PIX;26;3.4
40395;6/18/2005;6237;Livros;Centro-Oeste;15;71.21;0.23;PIX;13;2.9
48102;2/14/2022;4821;Saúde;Nordeste;2;24.98;0.07;PIX;1;4.7
75521;3/21/2005;4749;Casa;Sul;6;133.25;0.13;Crédito;5;4.3
74660;8/15/2020;6041;Grocery;Sudeste;1;33.88;0.09;Boleto;7;3.5
22423;7/24/2011;2376;Esportes;Sul;10;2.42;0.13;PIX;16;3.7
38245;1/15/2011;5089;Grocery;Centro-Oeste;5;13.07;0.22;PIX;18;4.4
72330;7/28/2025;6424;Livros;Sudeste;21;396.11;0.24;Débito;16;2.7
96294;07/01/2016;5416;Roupas e Acessórios;Sudeste;23;511.55;0.25;Débito;5;2.5
67145;12/23/2015;2287;Roupas e Acessórios;Sudeste;1;14.61;0.06;Débito;8;3.8
103114;3/31/2022;2259;Eletrônicos;Sul;3;4.19;0.16;Crédito;6;3.7
97958;08/07/2025;2164;Eletrônicos;Sul;11;543.65;0.12;Boleto;4;5.0
107241;2/15/2020;5349;Esportes;Nordeste;27;17.67;0.05;Crédito;3;3.7
35336;08/07/2024;3274;Esportes;Sudeste;3;7.76;0.15;PIX;23;4.6
17981;6/24/2023;3100;Casa;Sul;6;14.81;0.18;PIX;16;4.2
93902;01/04/2025;4932;Roupas e Acessórios;Sudeste;15;124.95;0.11;Débito;17;3.5
95543;5/30/2012;4125;Brinquedos;Norte;4;34.63;0.09;Boleto;3;1.5
78955;12/10/2005;1462;Roupas e Acessórios;Norte;11;8.07;0.12;Boleto;23;4.5
12060;03/01/2013;1957;Roupas e Acessórios;Sudeste;6;333.57;0.01;PIX;8;4.8
99386;05/02/2009;1689;Eletrônicos;Sudeste;21;4.96;0.12;PIX;15;4.4
86116;3/29/2004;3146;Mobília;Centro-Oeste;5;1044.75;0.2;PIX;26;3.5
73399;1/16/2026;6750;Beleza e Cosméticos;Norte;11;7.64;0.19;Boleto;4;5.0
36068;08/08/2013;3757;Automotivo;Sudeste;28;917.13;0.18;Boleto;1;3.3
72396;4/28/2018;4083;Esportes;Sul;18;4.32;0.13;PIX;3;5.0
56241;4/14/2022;4737;Saúde;Nordeste;3;161.09;0.27;Boleto;21;3.5
78112;05/07/2022;6077;Roupas e Acessórios;Sul;29;60.0;0.24;Boleto;8;3.5
57129;6/23/2010;6110;Pets;Norte;4;806.21;0.1;Boleto;15;5.0
52790;2/16/2019;2081;Eletrônicos;Sul;11;63.88;0.27;Crédito;9;5.0
53207;12/08/2004;4939;Eletrônicos;Norte;5;592.95;0.21;Boleto;15;4.1
88394;3/29/2009;3350;Esportes;Norte;2;8.17;0.13;Boleto;22;4.7
41899;03/12/2010;4364;Eletrônicos;Sudeste;3;157.49;0.13;PIX;22;4.1
66152;04/02/2005;5123;Eletrônicos;Nordeste;1;39.7;0.1;Boleto;3;4.3
34129;03/09/2005;4233;Brinquedos;Sudeste;2;4.51;0.2;Crédito;1;4.6
47151;09/06/2004;5678;Saúde;Sul;3;68.75;0.11;PIX;8;4.2
50332;10/01/2015;2680;Beleza e Cosméticos;Sul;2;381.93;0.02;Crédito;4;3.2
104584;9/15/2025;6240;Roupas e Acessórios;Sudeste;6;2.75;0.06;Crédito;14;2.5
59655;12/07/2013;5469;Automotivo;Centro-Oeste;18;57.1;0.03;PIX;5;4.3
69192;10/01/2004;1182;Eletrônicos;Centro-Oeste;2;982.61;0.09;PIX;6;5.0
80448;5/24/2020;5424;Esportes;Centro-Oeste;10;34.04;0.22;Boleto;6;4.9
37583;5/31/2018;1375;Eletrônicos;Sul;4;28.4;0.09;PIX;8;2.5
32901;05/06/2022;1324;Pets;Nordeste;7;7.6;0.06;Débito;13;3.1
40212;11/26/2004;4509;Saúde;Sudeste;25;2.8;0.03;PIX;5;1.0
32251;6/26/2016;4345;Livros;Sudeste;19;13.74;0.18;Boleto;5;5.0
75074;1/23/2012;2980;Brinquedos;Sul;16;225.89;0.07;PIX;24;4.1
28128;11/01/2019;1876;Mobília;Norte;24;2.68;0.17;PIX;2;3.7
25479;08/02/2017;6580;Casa;Nordeste;2;588.38;0.15;Boleto;6;2.2
39677;8/30/2022;5556;Brinquedos;Sul;1;20.35;0.16;PIX;20;3.8
21795;5/22/2021;4885;Livros;Sudeste;1;22.56;0.07;Boleto;25;4.1
44971;11/21/2021;5245;Pets;Sul;19;2.52;0.28;PIX;5;3.0
72216;9/13/2004;4040;Saúde;Nordeste;2;263.49;0.02;Boleto;18;4.6
58185;7/25/2006;5964;Roupas e Acessórios;Sul;29;3.34;0.28;Débito;16;3.0
